25/08/2012,HOW WE DO (PARTY),RITA ORA,1
01/09/2012,BOM BOM,SAM & THE WOMP,1
08/09/2012,WINGS,LITTLE MIX,1
15/09/2012,LET ME LOVE YOU (UNTIL YOU LEARN TO LOVE),NE-YO,1
22/09/2012,HALL OF FAME,SCRIPT FT WILL I AM,2
06/10/2012,GANGNAM STYLE,PSY,1
13/10/2012,DIAMONDS,RIHANNA,1
20/10/2012,DON'T YOU WORRY CHILD,SWEDISH HOUSE MAFIA/MARTIN,1
27/10/2012,SWEET NOTHING,CALVIN HARRIS/FLORENCE WELCH,1
03/11/2012,BENEATH YOUR BEAUTIFUL,LABRINTH FT EMELI SANDE,1
10/11/2012,CANDY,ROBBIE WILLIAMS,2
24/11/2012,LITTLE THINGS,ONE DIRECTION,1
01/12/2012,TROUBLEMAKER,OLLY MURS FT FLO RIDA,2
08/12/2012,THE POWER OF LOVE,GABRIELLE APLIN,1
15/12/2012,IMPOSSIBLE,JAMES ARTHUR,1
22/12/2012,HE AIN'T HEAVY HE'S MY BROTHER,JUSTICE COLLECTIVE,1
29/12/2012,IMPOSSIBLE,JAMES ARTHUR,3
19/01/2013,SCREAM & SHOUT,WILL I AM FT BRITNEY SPEARS,2
02/02/2013,GET UP (RATTLE),BINGO PLAYERS FT FAR EAST,2
16/02/2013,THRIFT SHOP,MACKLEMORE/RYAN LEWIS/WANZ,1
23/02/2013,I COULD BE THE ONE,AVICII VS NICKY ROMERO,1
02/03/2013,ONE WAY OR ANOTHER (TEENAGE KICKS),ONE DIRECTION,1
09/03/2013,MIRRORS,JUSTIN TIMBERLAKE,3
30/03/2013,WHAT ABOUT US,SATURDAYS FT SEAN PAUL,1
06/04/2013,LET'S GET READY TO RHUMBLE,PJ & DUNCAN,1
13/04/2013,NEED U (100 PERCENT),DUKE DUMONT FT AME,2
27/04/2013,WAITING ALL NIGHT,RUDIMENTAL FT ELLA EYRE,1
04/05/2013,GET LUCKY,DAFT PUNK FT PHARRELL WILLIAMS,4
01/06/2013,LA LA LA,NAUGHTY BOY FT SAM SMITH,1
08/06/2013,BLURRED LINES,ROBIN THICKE/TI/PHARRELL,4
06/07/2013,I LOVE IT,ICONA POP FT CHARLI XCX,1
13/07/2013,LOVE ME AGAIN,JOHN NEWMAN,1
20/07/2013,BLURRED LINES,ROBIN THICKE/TI/PHARRELL,1
27/07/2013,WAKE ME UP,AVICII,3
17/08/2013,WE CAN'T STOP,MILEY CYRUS,1
24/08/2013,BURN,ELLIE GOULDING,3
14/09/2013,ROAR,KATY PERRY,2
28/09/2013,TALK DIRTY,JASON DERULO FT 2 CHAINZ,2
12/10/2013,COUNTING STARS,ONEREPUBLIC,1
19/10/2013,WRECKING BALL,MILEY CYRUS,1
26/10/2013,COUNTING STARS,ONEREPUBLIC,1
02/11/2013,ROYALS,LORDE,1
09/11/2013,THE MONSTER,EMINEM FT RIHANNA,1
16/11/2013,LOOK RIGHT THROUGH,STORM QUEEN,1
23/11/2013,ANIMALS,MARTIN GARRIX,1
30/11/2013,SOMEWHERE ONLY WE KNOW,LILY ALLEN,1
07/12/2013,UNDER CONTROL,CALVIN HARRIS/ALESSO/HURTS,1
14/12/2013,SOMEWHERE ONLY WE KNOW,LILY ALLEN,2
28/12/2013,SKYSCRAPER,SAM BAILEY,1
04/01/2014,HAPPY,PHARRELL WILLIAMS,1
11/01/2014,TIMBER,PITBULL FT KESHA,1
18/01/2014,HAPPY,PHARRELL WILLIAMS,2
01/02/2014,RATHER BE,CLEAN BANDIT FT JESS GLYNNE,4
01/03/2014,MONEY ON MY MIND,SAM SMITH,1
08/03/2014,HAPPY,PHARRELL WILLIAMS,1
15/03/2014,MY LOVE,ROUTE 94 FT JESS GLYNNE,1
22/03/2014,TSUNAMI (JUMP),DVBBS & BORGEOUS/TINIE TEMPAH,1
29/03/2014,I GOT U,DUKE DUMONT FT JAX JONES,1
05/04/2014,SHE LOOKS SO PERFECT,5 SECONDS OF SUMMER,1
12/04/2014,THE MAN,ALOE BLACC,1
19/04/2014,NOBODY TO LOVE,SIGMA,1
26/04/2014,HIDEAWAY,KIESZA,1
03/05/2014,WAVES,MR PROBZ,1
10/05/2014,SUMMER,CALVIN HARRIS,1
17/05/2014,WAVES,MR PROBZ,1
24/05/2014,I WILL NEVER LET YOU DOWN,RITA ORA,1
31/05/2014,STAY WITH ME,SAM SMITH,1
07/06/2014,I WANNA FEEL,SECONDCITY,1
14/06/2014,SING,ED SHEERAN,1
21/06/2014,GHOST,ELLA HENDERSON,2
05/07/2014,GECKO (OVERDRIVE),OLIVER HELDENS & BECKY HILL,1
12/07/2014,PROBLEM,ARIANA GRANDE FT IGGY AZALEA,1
19/07/2014,IT'S MY BIRTHDAY,WILL I AM FT CODY WISE,1
26/07/2014,ME AND MY BROKEN HEART,RIXTON,1
02/08/2014,CRAZY STUPID LOVE,CHERYL COLE FT TINIE TEMPAH,1
09/08/2014,RUDE,MAGIC,1
16/08/2014,AM I WRONG,NICO & VINZ,2
30/08/2014,LOVERS ON THE SUN,DAVID GUETTA FT SAM MARTIN,1
06/09/2014,PRAYER IN C,LILLY WOOD & ROBIN SCHULZ,2
20/09/2014,BLAME,CALVIN HARRIS FT JOHN NEWMAN,1
27/09/2014,CHANGING,SIGMA FT PALOMA FAITH,1
04/10/2014,BANG BANG,JESSIE J/GRANDE/MINAJ,1
11/10/2014,ALL ABOUT THAT BASS,MEGHAN TRAINOR,4
08/11/2014,THINKING OUT LOUD,ED SHEERAN,1
15/11/2014,I DON'T CARE,CHERYL,1
22/11/2014,WAKE ME UP,GARETH MALONE'S ALL STAR CHOIR,1
29/11/2014,DO THEY KNOW IT'S CHRISTMAS,BAND AID 30,1
06/12/2014,THESE DAYS,TAKE THAT,1
13/12/2014,THINKING OUT LOUD,ED SHEERAN,1
20/12/2014,UPTOWN FUNK,MARK RONSON FT BRUNO MARS,1
27/12/2014,SOMETHING I NEED,BEN HAENOW,1
03/01/2015,UPTOWN FUNK,MARK RONSON FT BRUNO MARS,6
14/02/2015,LOVE ME LIKE YOU DO,ELLIE GOULDING,4
14/03/2015,KING,YEARS & YEARS,1
21/03/2015,LAY ME DOWN,SAM SMITH FT JOHN LEGEND,2
04/04/2015,HOLD MY HAND,JESS GLYNNE,3
25/04/2015,SEE YOU AGAIN,WIZ KHALIFA FT CHARLIE PUTH,2
09/05/2015,CHEERLEADER (FELIX JAEHN REMIX),OMI,4
06/06/2015,WANT TO WANT ME,JASON DERULO,4
04/07/2015,NOT LETTING GO,TINIE TEMPAH FT JESS GLYNNE,1
09/07/2015,ARE YOU WITH ME,LOST FREQUENCIES,1
16/07/2015,HOUSE EVERY WEEKEND,DAVID ZOWIE,1
23/07/2015,BLACK MAGIC,LITTLE MIX,3
13/08/2015,DRAG ME DOWN,ONE DIRECTION,1
20/08/2015,MARVIN GAYE,CHARLIE PUTH FT MEGHAN TRAINOR,1
27/08/2015,DON'T BE SO HARD ON YOURSELF,JESS GLYNNE,1
03/09/2015,FIGHT SONG,RACHEL PLATTEN,1
10/09/2015,WHAT DO YOU MEAN?,JUSTIN BIEBER,1
17/09/2015,EASY LOVE,SIGALA,1
24/09/2015,WHAT DO YOU MEAN?,JUSTIN BIEBER,2
08/10/2015,WRITING'S ON THE WALL,SAM SMITH,1
15/10/2015,WHAT DO YOU MEAN,JUSTIN BIEBER,2
29/10/2015,TURN THE MUSIC LOUDER (RUMBLE),KDA FT TINIE TEMPAH & KATY B,1
19/11/2015,HELLO,ADELE,3
26/11/2015,SORRY,JUSTIN BIEBER,2
10/12/2015,LOVE YOURSELF,JUSTIN BIEBER,3
31/12/2015,A BRIDGE OVER YOU,THE LEWISHAM & GREENWICH NHS CHOIR,1
07/01/2016,LOVE YOURSELF,JUSTIN BIEBER,3
21/01/2016,STITCHES,SHAWN MENDES,2
11/02/2016,PILLOWTALK,ZAYN,1
18/02/2016,7 YEARS,LUKAS GRAHAM,5
17/03/2016,I TOOK A PILL IN IBIZA,MIKE POSNER,4
21/04/2016,ONE DANCE,DRAKE FT WIZKID & KYLA,15
04/08/2016,COLD WATER,MAJOR LAZER FT JUSTIN BIEBER & MØ,5
08/09/2016,CLOSER,THE CHAINSMOKERS FT HALSEY,4
06/10/2016,SAY YOU WON'T LET GO,JAMES ARTHUR,3
27/10/2016,SHOUT OUT TO MY EX,LITTLE MIX,3
17/11/2016,ROCKABYE,CLEAN BANDIT ,9
19/01/2017,SHAPE OF YOU,ED SHEERAN,13
20/04/2017,SIGN OF THE TIMES,HARRY STYLES,1
27/04/2017,SHAPE OF YOU,ED SHEERAN,1
04/05/2017,SYMPHONY,CLEAN BANDIT FEAT ZARA LARSSON,1
